 ROUTE_INDEX, ADDRESS, TIME_1, TIME_2,TIME_3, DATETIME, DESTINY
13,ae24.londtt-sbr1.ja.net (146.97.35.193),411.559 ms,228.810 ms,327.214 ms,2020/09/28T13:44:35,www.phil.cam.ac.uk
14,ae28.londtw-sbr2.ja.net (146.97.33.62),309.581 ms,407.966 ms,230.420 ms,2020/09/28T13:44:35,www.phil.cam.ac.uk
15,ae31.lowdss-sbr1.ja.net (146.97.33.29),294.460 ms,508.436 ms,235.967 ms,2020/09/28T13:44:35,www.phil.cam.ac.uk
16,ae26.lowdss-ban1.ja.net (146.97.35.246),233.862 ms,229.902 ms,288.351 ms,2020/09/28T13:44:35,www.phil.cam.ac.uk
17,uoc.ja.net (146.97.41.38),232.507 ms,406.989 ms,306.141 ms,2020/09/28T13:44:35,www.phil.cam.ac.uk
18,,,,d-dw.s-dw.net.cam.ac.uk (193.60.88.2) 246.343 ms,2020/09/28T13:44:35,www.phil.cam.ac.uk
19,d-dw.s-dw.net.cam.ac.uk (193.60.88.2),232.966 ms,236.724 ms,484.086 ms,2020/09/28T13:44:35,www.phil.cam.ac.uk
20,philos.falcon.csx.cam.ac.uk (131.111.15.58),514.993 ms,429.433 ms,465.196 ms,2020/09/28T13:44:35,www.phil.cam.ac.uk
 1,192.168.0.1,3.839 ms,3.071 ms,5.900 ms,2020/09/28T13:45:04,www.phil.cam.ac.uk
 2,b123c401.virtua.com.br (177.35.196.1),20.340 ms,18.250 ms,16.110 ms,2020/09/28T13:45:04,www.phil.cam.ac.uk
 3,bd07605a.virtua.com.br (189.7.96.90),20.148 ms,13.835 ms,14.934 ms,2020/09/28T13:45:04,www.phil.cam.ac.uk
 4,embratel-t0-0-0-0-4004-uacc01.bhe.embratel.net.br (189.52.252.133),34.902 ms,31.347 ms,33.237 ms,2020/09/28T13:45:04,www.phil.cam.ac.uk
 6,ebt-p1-2-4-core01.bhe.embratel.net.br (200.244.24.3),35.803 ms,31.476 ms,35.055 ms,2020/09/28T13:45:04,www.phil.cam.ac.uk
 7,ebt-b13111-intl01.nyk.embratel.net.br (200.230.220.94),164.856 ms,160.890 ms,157.852 ms,2020/09/28T13:45:04,www.phil.cam.ac.uk
 8,nyk-b3-link.telia.net (62.115.45.242),168.278 ms,161.324 ms,158.216 ms,2020/09/28T13:45:04,www.phil.cam.ac.uk
10,ldn-bb3-link.telia.net (62.115.113.21),278.625 ms,408.799 ms,378.894 ms,2020/09/28T13:45:04,www.phil.cam.ac.uk
11,ldn-b7-link.telia.net (62.115.138.151),235.880 ms,228.860 ms,230.039 ms,2020/09/28T13:45:04,www.phil.cam.ac.uk
12,jisc-ic-345130-ldn-b7.c.telia.net (62.115.175.107),231.933 ms,233.851 ms,267.581 ms,2020/09/28T13:45:04,www.phil.cam.ac.uk
13,ae24.londtt-sbr1.ja.net (146.97.35.193),233.403 ms,231.446 ms,230.119 ms,2020/09/28T13:45:04,www.phil.cam.ac.uk
14,ae28.londtw-sbr2.ja.net (146.97.33.62),231.223 ms,402.832 ms,232.143 ms,2020/09/28T13:45:04,www.phil.cam.ac.uk
15,ae31.lowdss-sbr1.ja.net (146.97.33.29),284.218 ms,243.508 ms,242.869 ms,2020/09/28T13:45:04,www.phil.cam.ac.uk
16,ae26.lowdss-ban1.ja.net (146.97.35.246),234.006 ms,232.570 ms,231.986 ms,2020/09/28T13:45:04,www.phil.cam.ac.uk
17,uoc.ja.net (146.97.41.38),244.174 ms,324.140 ms,290.963 ms,2020/09/28T13:45:04,www.phil.cam.ac.uk
18,d-dw.s-dw.net.cam.ac.uk (193.60.88.2),331.993 ms,490.087 ms,301.446 ms,2020/09/28T13:45:04,www.phil.cam.ac.uk
19,d-dw.s-dw.net.cam.ac.uk (193.60.88.2),240.488 ms,237.370 ms,240.191 ms,2020/09/28T13:45:04,www.phil.cam.ac.uk
20,philos.falcon.csx.cam.ac.uk (131.111.15.58),307.167 ms,240.124 ms,242.963 ms,2020/09/28T13:45:04,www.phil.cam.ac.uk
 1,192.168.0.1,7.979 ms,2.806 ms,6.102 ms,2020/09/28T13:45:29,www.phil.cam.ac.uk,
 2,b123c401.virtua.com.br (177.35.196.1),32.809 ms,30.567 ms,13.872 ms,2020/09/28T13:45:29,www.phil.cam.ac.uk,
 3,bd07605a.virtua.com.br (189.7.96.90),12.926 ms,15.699 ms,19.542 ms,2020/09/28T13:45:29,www.phil.cam.ac.uk,
 4,embratel-t0-1-0-1-4003-uacc04.cas.embratel.net.br (200.213.44.9),23.110 ms,22.763 ms,24.612 ms,2020/09/28T13:45:29,www.phil.cam.ac.uk,
 5,ebt-h0-7-0-3-tcore01.cas.embratel.net.br (200.244.213.103),29.370 ms,31.937 ms,22.956 ms,2020/09/28T13:45:29,www.phil.cam.ac.uk,
 6,ebt-b11951-intl01.atl.embratel.net.br (200.230.230.16),139.065 ms,144.029 ms,143.461 ms,2020/09/28T13:45:29,www.phil.cam.ac.uk,
 7,atl-b24-link.telia.net (62.115.46.6),140.752 ms,139.079 ms,136.824 ms,2020/09/28T13:45:29,www.phil.cam.ac.uk,
 8,rest-bb1-link.telia.net (62.115.125.190),150.655 ms,153.170 ms,159.099 ms,2020/09/28T13:45:29,www.phil.cam.ac.uk,
 9,nyk-bb3-link.telia.net (62.115.141.245),224.119 ms,234.861 ms,321.930 ms,2020/09/28T13:45:29,www.phil.cam.ac.uk,
10,ldn-bb4-link.telia.net (62.115.112.245),381.182 ms,,,,2020/09/28T13:45:29,www.phil.cam.ac.uk
11,ldn-b7-link.telia.net (62.115.138.155),232.708 ms,235.590 ms,248.068 ms,2020/09/28T13:45:29,www.phil.cam.ac.uk,
12,jisc-ic-345130-ldn-b7.c.telia.net (62.115.175.107),232.827 ms,448.642 ms,226.446 ms,2020/09/28T13:45:29,www.phil.cam.ac.uk,
13,ae24.londtt-sbr1.ja.net (146.97.35.193),230.589 ms,572.990 ms,303.455 ms,2020/09/28T13:45:29,www.phil.cam.ac.uk,
14,ae28.londtw-sbr2.ja.net (146.97.33.62),229.249 ms,417.484 ms,231.124 ms,2020/09/28T13:45:29,www.phil.cam.ac.uk,
15,ae31.lowdss-sbr1.ja.net (146.97.33.29),232.367 ms,632.481 ms,324.278 ms,2020/09/28T13:45:29,www.phil.cam.ac.uk,
16,ae26.lowdss-ban1.ja.net (146.97.35.246),268.376 ms,234.654 ms,234.262 ms,2020/09/28T13:45:29,www.phil.cam.ac.uk,
17,uoc.ja.net (146.97.41.38),266.444 ms,230.966 ms,233.228 ms,2020/09/28T13:45:29,www.phil.cam.ac.uk,
19,d-dw.s-dw.net.cam.ac.uk (193.60.88.2),231.142 ms,236.258 ms,234.247 ms,2020/09/28T13:45:29,www.phil.cam.ac.uk,
20,philos.falcon.csx.cam.ac.uk (131.111.15.58),230.121 ms,237.602 ms,245.605 ms,2020/09/28T13:45:29,www.phil.cam.ac.uk,
 1,192.168.0.1,3.106 ms,2.782 ms,3.896 ms,2020/09/28T13:46:01,www.phil.cam.ac.uk
 2,b123c401.virtua.com.br (177.35.196.1),48.986 ms,24.760 ms,17.820 ms,2020/09/28T13:46:01,www.phil.cam.ac.uk
 3,bd07605a.virtua.com.br (189.7.96.90),18.929 ms,16.438 ms,16.887 ms,2020/09/28T13:46:01,www.phil.cam.ac.uk
 4,embratel-t0-0-0-0-4004-uacc01.bhe.embratel.net.br (189.52.252.133),38.166 ms,34.537 ms,38.617 ms,2020/09/28T13:46:01,www.phil.cam.ac.uk
 6,ebt-p3-2-4-core01.bhe.embratel.net.br (200.244.24.41),35.235 ms,33.589 ms,34.874 ms,2020/09/28T13:46:01,www.phil.cam.ac.uk
 7,ebt-b13111-intl01.nyk.embratel.net.br (200.230.220.94),146.161 ms,151.353 ms,152.211 ms,2020/09/28T13:46:01,www.phil.cam.ac.uk
 8,nyk-b3-link.telia.net (62.115.45.242),145.103 ms,152.183 ms,151.527 ms,2020/09/28T13:46:01,www.phil.cam.ac.uk
10,ldn-bb3-link.telia.net (62.115.113.21),238.566 ms,221.303 ms,274.687 ms,2020/09/28T13:46:01,www.phil.cam.ac.uk
11,ldn-b7-link.telia.net (62.115.138.151),360.560 ms,455.667 ms,505.280 ms,2020/09/28T13:46:01,www.phil.cam.ac.uk
